user_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_SCORE,segment
U002456,26,4,11212.789999999999,4,4,4,444,普通用户
U002457,4,3,2307.28,5,3,2,532,普通用户
U002459,92,2,29469.11,1,2,5,125,高价值用户
U002460,40,3,7334.99,3,3,3,333,普通用户
U002461,66,1,263.09,2,1,1,211,普通用户
U002462,29,3,3661.96,4,3,2,432,普通用户
U002463,9,3,13238.82,5,3,4,534,普通用户
U002464,181,1,798.85,1,1,1,111,普通用户
U002465,50,6,15816.400000000001,3,5,4,354,普通用户
U002466,35,1,1973.19,3,1,1,311,普通用户
U002467,178,1,439.94,1,1,1,111,普通用户
U002468,42,2,3169.6,3,2,2,322,普通用户
U002469,2,3,4049.6,5,3,2,532,普通用户
U002470,20,4,23007.98,4,4,5,445,高价值用户
U002471,20,7,7562.63,4,5,3,453,普通用户
U002472,75,2,10000.029999999999,2,2,4,224,普通用户
U002474,48,5,18567.66,3,5,5,355,高价值用户
U002475,52,2,14995.25,2,2,4,224,普通用户
U002476,137,2,1619.92,1,2,1,121,普通用户
U002477,101,1,1271.97,1,1,1,111,普通用户
U002478,19,3,9965.279999999999,4,3,4,434,普通用户
U002479,72,5,8631.16,2,5,4,254,普通用户
U002480,12,3,2688.25,5,3,2,532,普通用户
U002481,12,3,7332.3099999999995,5,3,3,533,普通用户
U002482,72,3,6155.25,2,3,3,233,普通用户
U002483,51,4,6365.72,3,4,3,343,普通用户
U002484,69,3,7771.37,2,3,3,233,普通用户
U002485,77,1,724.65,2,1,1,211,普通用户
U002486,23,3,34258.35,4,3,5,435,高价值用户
U002487,61,5,6395.75,2,5,3,253,普通用户
U002488,23,3,4578.969999999999,4,3,2,432,普通用户
U002489,45,7,18657.32,3,5,5,355,高价值用户
U002490,2,4,19240.25,5,4,5,545,高价值用户
U002491,2,3,10779.58,5,3,4,534,普通用户
U002492,22,4,3302.0699999999997,4,4,2,442,普通用户
U002493,64,4,6948.98,2,4,3,243,普通用户
U002494,45,2,2168.1,3,2,1,321,普通用户
U002495,35,3,14547.78,3,3,4,334,普通用户
U002496,25,6,25449.34,4,5,5,455,高价值用户
U002497,42,2,16561.489999999998,3,2,5,325,高价值用户
U002498,126,4,8847.54,1,4,4,144,普通用户
U002499,30,2,9297.66,4,2,4,424,普通用户
U002500,144,1,2158.45,1,1,1,111,普通用户
U002501,46,5,9837.8,3,5,4,354,普通用户
U002502,11,5,7932.33,5,5,3,553,普通用户
U002503,8,5,5066.24,5,5,3,553,普通用户
U002504,28,3,2776.44,4,3,2,432,普通用户
U002505,120,2,21184.13,1,2,5,125,高价值用户
U002506,46,5,15478.970000000001,3,5,4,354,普通用户
U002507,86,3,22868.43,2,3,5,235,高价值用户
U002508,42,3,10173.94,3,3,4,334,普通用户
U002509,8,2,6871.9400000000005,5,2,3,523,普通用户
U002510,81,1,349.71,2,1,1,211,普通用户
U002511,180,1,469.28,1,1,1,111,普通用户
U002512,36,4,4495.12,3,4,2,342,普通用户
U002513,46,5,33874.06,3,5,5,355,高价值用户
U002515,37,4,33594.369999999995,3,4,5,345,高价值用户
U002516,30,2,4057.54,4,2,2,422,普通用户
U002517,89,5,11495.48,1,5,4,154,普通用户
U002518,7,4,9271.83,5,4,4,544,普通用户
U002519,38,1,2358.27,3,1,2,312,普通用户
U002520,58,4,2419.88,2,4,2,242,普通用户
U002521,39,3,4677.39,3,3,3,333,普通用户
U002522,40,4,15069.09,3,4,4,344,普通用户
U002524,43,3,22734.989999999998,3,3,5,335,高价值用户
U002525,22,2,1621.2,4,2,1,421,普通用户
U002526,2,2,2302.38,5,2,2,522,普通用户
U002527,124,2,24022.77,1,2,5,125,高价值用户
U002528,31,3,4215.41,3,3,2,332,普通用户
U002529,4,5,17996.57,5,5,5,555,高价值用户
U002530,52,2,878.0999999999999,2,2,1,221,普通用户
U002531,18,6,7023.03,4,5,3,453,普通用户
U002532,8,2,907.1200000000001,5,2,1,521,普通用户
U002533,63,2,3301.63,2,2,2,222,普通用户
U002534,131,1,501.16,1,1,1,111,普通用户
U002535,35,1,640.9,3,1,1,311,普通用户
U002536,29,3,25252.28,4,3,5,435,高价值用户
U002537,39,2,2803.31,3,2,2,322,普通用户
U002538,44,4,5276.52,3,4,3,343,普通用户
U002539,27,3,18872.75,4,3,5,435,高价值用户
U002540,96,4,6296.72,1,4,3,143,普通用户
U002541,63,4,13433.79,2,4,4,244,普通用户
U002542,15,4,21372.93,4,4,5,445,高价值用户
U002543,48,2,5160.6,3,2,3,323,普通用户
U002544,61,4,7403.969999999999,2,4,3,243,普通用户
U002545,88,4,19986.03,2,4,5,245,高价值用户
U002546,21,4,7070.03,4,4,3,443,普通用户
U002547,15,5,5754.31,4,5,3,453,普通用户
U002548,27,4,12148.27,4,4,4,444,普通用户
U002549,70,4,3118.18,2,4,2,242,普通用户
U002550,18,2,2276.74,4,2,2,422,普通用户
U002551,4,3,4008.83,5,3,2,532,普通用户
U002552,9,2,17530.1,5,2,5,525,高价值用户
U002553,44,1,1233.64,3,1,1,311,普通用户
U002554,11,3,2356.44,5,3,2,532,普通用户
U002555,99,4,8787.970000000001,1,4,4,144,普通用户
U002556,22,4,5836.05,4,4,3,443,普通用户
U002557,21,5,5125.54,4,5,3,453,普通用户
U002558,5,2,1129.8,5,2,1,521,普通用户
U002559,115,2,2094.2,1,2,1,121,普通用户
U002560,146,1,19075.28,1,1,5,115,高价值用户
U002561,31,3,7126.540000000001,3,3,3,333,普通用户
U002562,23,2,13597.58,4,2,4,424,普通用户
U002563,60,7,12804.7,2,5,4,254,普通用户
U002564,60,3,5228.59,2,3,3,233,普通用户
U002565,32,7,29038.27,3,5,5,355,高价值用户
U002566,43,3,4181.7300000000005,3,3,2,332,普通用户
U002568,13,4,20982.58,5,4,5,545,高价值用户
U002569,125,1,1565.53,1,1,1,111,普通用户
U002570,76,3,1740.04,2,3,1,231,普通用户
U002571,100,2,4336.59,1,2,2,122,普通用户
U002572,55,2,1946.1399999999999,2,2,1,221,普通用户
U002573,54,2,4384.78,2,2,2,222,普通用户
U002574,39,4,9424.34,3,4,4,344,普通用户
U002575,45,3,2904.7700000000004,3,3,2,332,普通用户
U002576,29,3,3130.0299999999997,4,3,2,432,普通用户
U002577,28,4,4435.17,4,4,2,442,普通用户
U002579,177,1,1739.79,1,1,1,111,普通用户
U002580,20,3,3141.33,4,3,2,432,普通用户
U002581,4,5,12799.66,5,5,4,554,普通用户
U002582,15,2,3912.41,4,2,2,422,普通用户
U002583,75,1,3126.51,2,1,2,212,普通用户
U002584,28,3,6836.62,4,3,3,433,普通用户
U002585,105,3,4597.76,1,3,2,132,普通用户
U002586,26,3,23388.14,4,3,5,435,高价值用户
U002587,7,4,10012.84,5,4,4,544,普通用户
U002588,146,1,2268.08,1,1,2,112,普通用户
U002589,49,3,5772.22,3,3,3,333,普通用户
U002590,146,2,1369.44,1,2,1,121,普通用户
U002591,21,4,4077.5,4,4,2,442,普通用户
U002592,49,2,19631.65,3,2,5,325,高价值用户
U002593,57,3,7815.79,2,3,3,233,普通用户
U002594,22,1,6185.63,4,1,3,413,普通用户
U002595,4,4,21490.97,5,4,5,545,高价值用户
U002596,63,3,5045.9400000000005,2,3,3,233,普通用户
U002597,32,4,10843.26,3,4,4,344,普通用户
U002598,65,1,509.91,2,1,1,211,普通用户
U002599,31,4,12733.279999999999,3,4,4,344,普通用户
U002600,42,3,3318.69,3,3,2,332,普通用户
U002601,53,4,13256.539999999999,2,4,4,244,普通用户
U002602,14,2,9694.57,5,2,4,524,普通用户
U002603,16,4,7138.85,4,4,3,443,普通用户
U002604,162,2,979.16,1,2,1,121,普通用户
U002605,30,4,4309.4,4,4,2,442,普通用户
U002606,17,9,26231.6,4,5,5,455,高价值用户
U002607,102,3,8119.299999999999,1,3,3,133,普通用户
U002608,45,5,11725.4,3,5,4,354,普通用户
U002610,29,2,1234.77,4,2,1,421,普通用户
U002611,46,4,10498.86,3,4,4,344,普通用户
U002612,8,5,2790.9700000000003,5,5,2,552,普通用户
U002613,10,5,9597.32,5,5,4,554,普通用户
U002614,15,1,2491.69,4,1,2,412,普通用户
U002615,1,5,11320.130000000001,5,5,4,554,普通用户
U002616,2,2,7911.620000000001,5,2,3,523,普通用户
U002617,2,6,5538.93,5,5,3,553,普通用户
U002618,170,1,660.19,1,1,1,111,普通用户
U002619,68,3,2521.97,2,3,2,232,普通用户
U002620,21,5,6702.4,4,5,3,453,普通用户
U002621,19,3,3570.83,4,3,2,432,普通用户
U002622,22,5,63384.509999999995,4,5,5,455,高价值用户
U002623,43,2,7703.61,3,2,3,323,普通用户
U002624,44,2,4337.07,3,2,2,322,普通用户
U002625,127,2,11834.92,1,2,4,124,普通用户
U002626,6,6,11652.990000000002,5,5,4,554,普通用户
U002627,39,4,27616.37,3,4,5,345,高价值用户
U002628,8,5,6120.59,5,5,3,553,普通用户
U002629,1,2,922.66,5,2,1,521,普通用户
U002630,177,1,2221.6,1,1,1,111,普通用户
U002631,16,2,4457.27,4,2,2,422,普通用户
U002632,27,3,11807.84,4,3,4,434,普通用户
U002633,5,7,47959.25,5,5,5,555,高价值用户
U002634,2,3,7629.57,5,3,3,533,普通用户
U002635,29,7,36684.89,4,5,5,455,高价值用户
U002636,2,1,13926.87,5,1,4,514,普通用户
U002637,130,3,18601.73,1,3,5,135,高价值用户
U002638,11,8,12397.52,5,5,4,554,普通用户
U002639,64,2,8403.24,2,2,4,224,普通用户
U002640,30,3,7107.2,4,3,3,433,普通用户
U002641,38,2,558.65,3,2,1,321,普通用户
U002642,178,1,951.74,1,1,1,111,普通用户
U002643,21,2,18422.010000000002,4,2,5,425,高价值用户
U002644,26,4,9858.97,4,4,4,444,普通用户
U002645,118,2,1258.66,1,2,1,121,普通用户
U002646,47,3,1696.81,3,3,1,331,普通用户
U002648,59,5,18280.579999999998,2,5,5,255,高价值用户
U002649,11,3,30324.739999999998,5,3,5,535,高价值用户
U002650,78,3,7771.110000000001,2,3,3,233,普通用户
U002652,30,3,4688.3099999999995,4,3,3,433,普通用户
U002653,54,3,16298.52,2,3,4,234,普通用户
U002654,91,2,756.73,1,2,1,121,普通用户
U002655,46,4,7570.629999999999,3,4,3,343,普通用户
U002656,70,1,905.73,2,1,1,211,普通用户
U002657,59,3,22541.17,2,3,5,235,高价值用户
U002658,61,5,15592.63,2,5,4,254,普通用户
U002659,34,3,6435.38,3,3,3,333,普通用户
U002660,36,3,7704.860000000001,3,3,3,333,普通用户
U002661,1,1,425.3,5,1,1,511,普通用户
U002662,21,4,26244.44,4,4,5,445,高价值用户
U002663,84,1,2608.64,2,1,2,212,普通用户
U002665,52,3,4301.25,2,3,2,232,普通用户
U002666,52,5,9024.529999999999,2,5,4,254,普通用户
U002667,27,1,1297.69,4,1,1,411,普通用户
U002669,93,2,2553.15,1,2,2,122,普通用户
U002670,144,2,4988.610000000001,1,2,3,123,普通用户
U002671,24,3,4090.8100000000004,4,3,2,432,普通用户
U002672,9,11,42538.200000000004,5,5,5,555,高价值用户
U002673,30,3,4120.24,4,3,2,432,普通用户
U002674,29,4,8233.47,4,4,4,444,普通用户
U002675,26,3,2969.9700000000003,4,3,2,432,普通用户
U002676,102,1,846.47,1,1,1,111,普通用户
U002677,3,1,1948.51,5,1,1,511,普通用户
U002678,67,5,30939.85,2,5,5,255,高价值用户
U002679,57,3,4781.46,2,3,3,233,普通用户
U002680,98,1,123.54,1,1,1,111,普通用户
U002681,14,5,6343.780000000001,5,5,3,553,普通用户
U002682,48,5,11424.77,3,5,4,354,普通用户
U002683,19,3,20469.41,4,3,5,435,高价值用户
U002684,21,3,29684.44,4,3,5,435,高价值用户
U002685,2,4,10361.25,5,4,4,544,普通用户
U002686,6,2,3805.4,5,2,2,522,普通用户
U002687,150,1,484.76,1,1,1,111,普通用户
U002688,50,2,1022.8299999999999,3,2,1,321,普通用户
U002689,80,2,7228.889999999999,2,2,3,223,普通用户
U002690,28,2,732.47,4,2,1,421,普通用户
U002691,28,1,3020.89,4,1,2,412,普通用户
U002692,87,4,12235.16,2,4,4,244,普通用户
U002693,47,3,7218.83,3,3,3,333,普通用户
U002694,46,3,2894.6,3,3,2,332,普通用户
U002695,63,2,3491.8,2,2,2,222,普通用户
U002696,64,4,13213.210000000001,2,4,4,244,普通用户
U002697,9,3,4140.11,5,3,2,532,普通用户
U002698,129,1,529.69,1,1,1,111,普通用户
U002699,37,2,1734.67,3,2,1,321,普通用户
U002700,41,4,6560.19,3,4,3,343,普通用户
U002701,114,3,5183.660000000001,1,3,3,133,普通用户
U002702,28,6,34946.270000000004,4,5,5,455,高价值用户
U002703,8,4,8055.44,5,4,3,543,普通用户
U002704,50,2,4720.74,3,2,3,323,普通用户
U002705,45,2,1522.1399999999999,3,2,1,321,普通用户
U002707,10,2,17804.96,5,2,5,525,高价值用户
U002708,81,3,35712.65,2,3,5,235,高价值用户
U002709,22,1,3754.85,4,1,2,412,普通用户
U002710,51,2,7378.530000000001,3,2,3,323,普通用户
U002712,19,6,16383.919999999998,4,5,5,455,高价值用户
U002713,48,2,3402.29,3,2,2,322,普通用户
U002714,78,1,4853.56,2,1,3,213,普通用户
U002715,17,4,8182.79,4,4,3,443,普通用户
U002716,82,3,6934.6,2,3,3,233,普通用户
U002717,27,3,7135.17,4,3,3,433,普通用户
U002718,69,4,33264.73,2,4,5,245,高价值用户
U002719,27,4,9965.6,4,4,4,444,普通用户
U002720,8,3,3844.25,5,3,2,532,普通用户
U002721,3,4,4744.01,5,4,3,543,普通用户
U002722,45,2,2992.55,3,2,2,322,普通用户
U002723,19,1,1065.27,4,1,1,411,普通用户
U002724,104,2,3314.88,1,2,2,122,普通用户
U002725,73,2,2391.96,2,2,2,222,普通用户
U002726,19,2,793.52,4,2,1,421,普通用户
U002727,119,2,1540.81,1,2,1,121,普通用户
U002728,43,4,11752.01,3,4,4,344,普通用户
U002729,88,5,10227.23,2,5,4,254,普通用户
U002730,7,2,1807.33,5,2,1,521,普通用户
U002731,88,1,778.43,2,1,1,211,普通用户
U002733,55,3,4891.0199999999995,2,3,3,233,普通用户
U002734,121,1,1127.71,1,1,1,111,普通用户
U002735,99,2,1444.8799999999999,1,2,1,121,普通用户
U002736,1,5,6323.97,5,5,3,553,普通用户
U002737,49,1,20569.27,3,1,5,315,高价值用户
U002740,68,1,1328.27,2,1,1,211,普通用户
U002741,30,6,9778.57,4,5,4,454,普通用户
U002742,110,2,23868.22,1,2,5,125,高价值用户
U002743,18,1,267.45,4,1,1,411,普通用户
U002744,10,1,2668.27,5,1,2,512,普通用户
U002745,21,4,17434.49,4,4,5,445,高价值用户
U002746,42,5,8508.44,3,5,4,354,普通用户
U002747,33,5,22988.059999999998,3,5,5,355,高价值用户
U002748,25,6,17556.25,4,5,5,455,高价值用户
U002749,11,3,4453.860000000001,5,3,2,532,普通用户
U002750,72,3,3632.47,2,3,2,232,普通用户
U002751,145,1,1434.88,1,1,1,111,普通用户
U002752,7,3,7592.18,5,3,3,533,普通用户
U002753,42,1,2312.21,3,1,2,312,普通用户
U002755,86,2,3064.8900000000003,2,2,2,222,普通用户
U002756,102,3,20981.56,1,3,5,135,高价值用户
U002757,73,3,3378.95,2,3,2,232,普通用户
U002758,59,2,2591.64,2,2,2,222,普通用户
U002759,2,4,9801.38,5,4,4,544,普通用户
U002760,48,3,7097.22,3,3,3,333,普通用户
U002762,25,4,21904.4,4,4,5,445,高价值用户
U002763,173,1,1098.24,1,1,1,111,普通用户
U002764,50,4,5089.57,3,4,3,343,普通用户
U002765,88,1,20400.79,2,1,5,215,高价值用户
U002766,27,5,15744.310000000001,4,5,4,454,普通用户
U002768,50,2,1059.91,3,2,1,321,普通用户
U002769,2,6,20121.47,5,5,5,555,高价值用户
U002770,9,3,10553.220000000001,5,3,4,534,普通用户
U002771,85,4,8944.5,2,4,4,244,普通用户
U002772,4,3,3768.15,5,3,2,532,普通用户
U002773,28,2,4035.3100000000004,4,2,2,422,普通用户
U002774,79,3,4257.9,2,3,2,232,普通用户
U002775,37,3,7045.51,3,3,3,333,普通用户
U002776,33,2,676.46,3,2,1,321,普通用户
U002777,42,4,6955.4800000000005,3,4,3,343,普通用户
U002778,62,4,1338.12,2,4,1,241,普通用户
U002779,28,1,888.72,4,1,1,411,普通用户
U002780,155,2,31851.47,1,2,5,125,高价值用户
U002781,28,3,3951.02,4,3,2,432,普通用户
U002782,35,2,2290.84,3,2,2,322,普通用户
U002783,141,2,3245.33,1,2,2,122,普通用户
U002784,39,2,7809.58,3,2,3,323,普通用户
U002785,41,4,10273.699999999999,3,4,4,344,普通用户
U002786,158,2,1925.94,1,2,1,121,普通用户
U002787,6,2,30782.780000000002,5,2,5,525,高价值用户
U002788,106,2,7274.9,1,2,3,123,普通用户
U002789,17,8,28562.559999999998,4,5,5,455,高价值用户
U002790,8,10,42180.57,5,5,5,555,高价值用户
U002791,48,6,40536.05,3,5,5,355,高价值用户
U002792,43,2,5881.2,3,2,3,323,普通用户
U002793,57,4,15375.189999999999,2,4,4,244,普通用户
U002794,52,4,7572.13,2,4,3,243,普通用户
U002795,18,3,4082.89,4,3,2,432,普通用户
U002796,11,3,3642.9300000000003,5,3,2,532,普通用户
U002797,88,2,4599.91,2,2,2,222,普通用户
U002799,29,5,22320.58,4,5,5,455,高价值用户
U002800,36,3,21740.920000000002,3,3,5,335,高价值用户
U002801,157,1,1456.21,1,1,1,111,普通用户
U002802,18,4,10423.15,4,4,4,444,普通用户
U002803,27,3,4471.83,4,3,2,432,普通用户
U002804,54,5,5486.219999999999,2,5,3,253,普通用户
U002805,1,4,26111.809999999998,5,4,5,545,高价值用户
U002806,120,1,1069.86,1,1,1,111,普通用户
U002807,86,5,23413.75,2,5,5,255,高价值用户
U002808,31,1,357.58,3,1,1,311,普通用户
U002809,34,8,52206.81,3,5,5,355,高价值用户
U002810,99,3,2790.13,1,3,2,132,普通用户
U002811,9,5,15843.83,5,5,4,554,普通用户
U002812,44,2,2876.1800000000003,3,2,2,322,普通用户
U002813,23,1,15127.41,4,1,4,414,普通用户
U002814,108,2,2722.57,1,2,2,122,普通用户
U002816,61,2,14391.5,2,2,4,224,普通用户
U002817,5,1,2576.55,5,1,2,512,普通用户
U002818,53,3,1260.23,2,3,1,231,普通用户
U002819,40,3,9102.5,3,3,4,334,普通用户
U002820,19,4,26031.920000000002,4,4,5,445,高价值用户
U002821,37,3,7856.29,3,3,3,333,普通用户
U002822,36,1,2112.84,3,1,1,311,普通用户
U002823,5,4,3355.9,5,4,2,542,普通用户
U002824,3,8,28143.05,5,5,5,555,高价值用户
U002825,44,5,19178.59,3,5,5,355,高价值用户
U002826,42,3,10726.77,3,3,4,334,普通用户
U002827,75,4,14804.81,2,4,4,244,普通用户
U002828,6,6,33748.79,5,5,5,555,高价值用户
U002829,128,4,24624.7,1,4,5,145,高价值用户
U002830,72,5,14972.71,2,5,4,254,普通用户
U002831,133,2,6222.91,1,2,3,123,普通用户
U002832,22,3,1344.67,4,3,1,431,普通用户
U002833,57,7,32220.940000000002,2,5,5,255,高价值用户
U002834,4,4,15376.94,5,4,4,544,普通用户
U002835,59,7,25583.370000000003,2,5,5,255,高价值用户
U002836,28,6,11001.74,4,5,4,454,普通用户
U002837,125,2,183.64999999999998,1,2,1,121,普通用户
U002838,22,3,5230.52,4,3,3,433,普通用户
U002839,113,2,1737.8600000000001,1,2,1,121,普通用户
U002840,69,4,34262.77,2,4,5,245,高价值用户
U002841,123,2,20014.38,1,2,5,125,高价值用户
U002843,126,4,13736.279999999999,1,4,4,144,普通用户
U002844,165,1,2074.71,1,1,1,111,普通用户
U002845,107,4,7056.11,1,4,3,143,普通用户
U002846,40,4,4918.5599999999995,3,4,3,343,普通用户
U002847,41,1,4650.74,3,1,3,313,普通用户
U002848,66,2,5994.37,2,2,3,223,普通用户
U002849,85,4,10763.37,2,4,4,244,普通用户
U002850,30,7,22611.35,4,5,5,455,高价值用户
U002851,30,3,14723.49,4,3,4,434,普通用户
U002852,43,1,3296.85,3,1,2,312,普通用户
U002853,26,4,3890.2000000000003,4,4,2,442,普通用户
U002854,77,4,2705.33,2,4,2,242,普通用户
U002855,62,2,5441.450000000001,2,2,3,223,普通用户
U002856,35,4,19813.090000000004,3,4,5,345,高价值用户
U002857,24,3,10301.68,4,3,4,434,普通用户
U002858,21,6,29496.11,4,5,5,455,高价值用户
U002859,125,2,5666.34,1,2,3,123,普通用户
U002861,161,1,609.21,1,1,1,111,普通用户
U002862,9,5,14256.28,5,5,4,554,普通用户
U002863,31,4,4660.03,3,4,3,343,普通用户
U002864,49,2,2197.6,3,2,1,321,普通用户
U002865,45,4,20714.32,3,4,5,345,高价值用户
U002866,10,3,5775.360000000001,5,3,3,533,普通用户
U002867,7,4,26695.440000000002,5,4,5,545,高价值用户
U002868,3,6,20012.5,5,5,5,555,高价值用户
U002869,156,2,4511.7699999999995,1,2,2,122,普通用户
U002870,11,6,6961.61,5,5,3,553,普通用户
U002871,107,1,829.44,1,1,1,111,普通用户
U002872,53,3,20285.309999999998,2,3,5,235,高价值用户
U002873,11,4,41338.97,5,4,5,545,高价值用户
U002874,8,4,4918.5,5,4,3,543,普通用户
U002875,69,6,3938.7200000000003,2,5,2,252,普通用户
U002876,58,1,7468.65,2,1,3,213,普通用户
U002877,101,1,728.68,1,1,1,111,普通用户
U002878,3,4,4051.76,5,4,2,542,普通用户
U002879,102,1,16940.08,1,1,5,115,高价值用户
U002880,90,2,21562.77,1,2,5,125,高价值用户
U002881,41,6,25252.55,3,5,5,355,高价值用户
U002882,44,4,9209.24,3,4,4,344,普通用户
U002883,53,2,19320.98,2,2,5,225,高价值用户
U002884,102,2,4504.25,1,2,2,122,普通用户
U002885,10,5,33252.87,5,5,5,555,高价值用户
U002886,90,3,40668.119999999995,1,3,5,135,高价值用户
U002887,17,4,11336.369999999999,4,4,4,444,普通用户
U002888,20,4,4915.72,4,4,3,443,普通用户
U002889,60,3,4436.37,2,3,2,232,普通用户
U002890,108,1,1657.1,1,1,1,111,普通用户
U002891,4,5,29702.85,5,5,5,555,高价值用户
U002892,1,4,13925.09,5,4,4,544,普通用户
U002893,50,2,852.3,3,2,1,321,普通用户
U002894,52,1,1798.16,2,1,1,211,普通用户
U002895,48,4,3437.87,3,4,2,342,普通用户
U002896,36,2,20328.76,3,2,5,325,高价值用户
U002897,25,2,2328.45,4,2,2,422,普通用户
U002898,62,5,14460.099999999999,2,5,4,254,普通用户
U002899,1,1,495.21,5,1,1,511,普通用户
U002900,27,3,3724.34,4,3,2,432,普通用户
U002901,24,2,3367.74,4,2,2,422,普通用户
U002902,4,4,10133.27,5,4,4,544,普通用户
U002905,58,1,3136.48,2,1,2,212,普通用户
U002906,25,4,15824.98,4,4,4,444,普通用户
U002908,8,5,7353.16,5,5,3,553,普通用户
U002909,10,2,6615.04,5,2,3,523,普通用户
U002910,11,1,674.51,5,1,1,511,普通用户
U002911,71,6,12478.13,2,5,4,254,普通用户
U002912,59,2,3900.87,2,2,2,222,普通用户
U002913,73,6,5889.88,2,5,3,253,普通用户
U002914,30,4,16267.87,4,4,4,444,普通用户
U002915,28,4,32604.539999999997,4,4,5,445,高价值用户
U002916,33,6,17426.46,3,5,5,355,高价值用户
U002917,9,3,3406.88,5,3,2,532,普通用户
U002918,7,2,3451.87,5,2,2,522,普通用户
U002920,148,3,3784.44,1,3,2,132,普通用户
U002921,57,2,2537.71,2,2,2,222,普通用户
U002922,100,3,14453.33,1,3,4,134,普通用户
U002923,13,3,3612.9,5,3,2,532,普通用户
U002924,20,6,27420.93,4,5,5,455,高价值用户
U002925,67,4,10536.29,2,4,4,244,普通用户
U002926,16,5,15284.619999999999,4,5,4,454,普通用户
U002927,99,4,21752.02,1,4,5,145,高价值用户
U002928,15,5,5617.51,4,5,3,453,普通用户
U002929,10,3,4361.33,5,3,2,532,普通用户
U002930,28,4,5261.99,4,4,3,443,普通用户
U002931,20,1,2712.14,4,1,2,412,普通用户
U002932,55,2,22594.66,2,2,5,225,高价值用户
U002934,54,1,907.15,2,1,1,211,普通用户
U002935,147,1,973.15,1,1,1,111,普通用户
U002936,8,2,3892.5,5,2,2,522,普通用户
U002937,174,1,1850.08,1,1,1,111,普通用户
U002938,54,3,4889.6,2,3,3,233,普通用户
U002939,3,4,11406.9,5,4,4,544,普通用户
U002940,8,6,8166.7,5,5,3,553,普通用户
U002941,164,3,40701.740000000005,1,3,5,135,高价值用户
U002942,10,3,17590.07,5,3,5,535,高价值用户
U002945,77,5,16553.58,2,5,5,255,高价值用户
U002946,43,7,21991.82,3,5,5,355,高价值用户
U002947,62,4,10480.06,2,4,4,244,普通用户
U002948,9,2,2158.52,5,2,1,521,普通用户
U002949,40,3,2043.78,3,3,1,331,普通用户
U002950,74,4,24162.670000000002,2,4,5,245,高价值用户
U002951,32,1,286.32,3,1,1,311,普通用户
U002952,95,2,828.58,1,2,1,121,普通用户
U002953,63,2,12630.58,2,2,4,224,普通用户
U002954,24,3,49362.990000000005,4,3,5,435,高价值用户
U002955,160,1,5649.1,1,1,3,113,普通用户
U002956,97,1,2424.86,1,1,2,112,普通用户
U002957,110,2,1784.0500000000002,1,2,1,121,普通用户
U002958,7,3,23037.69,5,3,5,535,高价值用户
U002959,39,1,361.84,3,1,1,311,普通用户
U002960,44,5,25601.980000000003,3,5,5,355,高价值用户
U002961,91,2,25473.9,1,2,5,125,高价值用户
U002962,45,3,3978.44,3,3,2,332,普通用户
U002963,109,3,1894.67,1,3,1,131,普通用户
U002964,14,4,9006.46,5,4,4,544,普通用户
U002965,92,1,1133.85,1,1,1,111,普通用户
U002966,76,3,4636.9400000000005,2,3,3,233,普通用户
U002967,19,2,747.21,4,2,1,421,普通用户
U002968,96,2,1950.1599999999999,1,2,1,121,普通用户
U002969,115,1,2243.48,1,1,1,111,普通用户
U002970,30,5,14977.3,4,5,4,454,普通用户
U002971,28,2,1851.49,4,2,1,421,普通用户
U002972,48,5,14743.21,3,5,4,354,普通用户
U002973,128,1,1047.52,1,1,1,111,普通用户
U002974,23,2,2487.05,4,2,2,422,普通用户
U002975,69,2,18568.23,2,2,5,225,高价值用户
U002977,12,5,5862.16,5,5,3,553,普通用户
U002978,25,1,1120.67,4,1,1,411,普通用户
U002979,7,6,6346.51,5,5,3,553,普通用户
U002980,112,3,6387.679999999999,1,3,3,133,普通用户
U002982,47,3,646.0899999999999,3,3,1,331,普通用户
U002984,54,3,5402.74,2,3,3,233,普通用户
U002985,144,1,1057.92,1,1,1,111,普通用户
U002987,52,6,29496.11,2,5,5,255,高价值用户
U002988,3,1,1189.39,5,1,1,511,普通用户
U002989,53,2,6539.84,2,2,3,223,普通用户
U002991,107,1,747.31,1,1,1,111,普通用户
U002992,22,2,5625.0,4,2,3,423,普通用户
U002993,108,2,1512.51,1,2,1,121,普通用户
U002994,90,3,3446.1899999999996,1,3,2,132,普通用户
U002995,14,5,7693.799999999999,5,5,3,553,普通用户
U002996,135,2,14766.23,1,2,4,124,普通用户
U002997,78,2,16031.24,2,2,4,224,普通用户
U002999,29,2,3227.58,4,2,2,422,普通用户
U003000,30,3,5888.05,4,3,3,433,普通用户
U003001,25,4,14094.64,4,4,4,444,普通用户
U003002,8,1,1364.85,5,1,1,511,普通用户
U003003,11,5,39181.990000000005,5,5,5,555,高价值用户
U003004,62,3,2850.92,2,3,2,232,普通用户
U003005,20,3,3097.7799999999997,4,3,2,432,普通用户
U003006,67,5,56035.600000000006,2,5,5,255,高价值用户
U003007,3,2,7131.84,5,2,3,523,普通用户
U003008,7,4,8942.78,5,4,4,544,普通用户
U003009,51,5,17748.559999999998,3,5,5,355,高价值用户
U003010,31,1,2115.45,3,1,1,311,普通用户
U003011,158,2,2342.64,1,2,2,122,普通用户
U003012,16,5,14071.45,4,5,4,454,普通用户
