user_id,total_spent,order_count,avg_order_amount,last_order_date,days_since_last_order,加购,收藏,浏览,点击,churn
U002579,1739.79,1,1739.79,2025-09-10 22:38:35.859255,176,0.0,0.0,5.0,2.0,1
U002580,3141.33,3,1047.11,2026-02-14 22:38:35.857691,19,0.0,0.0,4.0,0.0,0
U002581,12799.66,5,2559.932,2026-03-02 22:38:35.864872,3,1.0,0.0,4.0,0.0,0
U002582,3912.41,2,1956.205,2026-02-19 22:38:35.859255,14,0.0,1.0,0.0,0.0,0
U002583,3126.51,1,3126.51,2025-12-21 22:38:35.863358,74,1.0,0.0,2.0,4.0,0
U002584,6836.62,3,2278.8733333333334,2026-02-06 22:38:35.860334,27,0.0,2.0,2.0,2.0,0
U002585,4597.76,3,1532.5866666666668,2025-11-21 22:38:35.866952,104,0.0,0.0,2.0,2.0,1
U002586,23388.14,3,7796.046666666666,2026-02-08 22:38:35.867478,25,1.0,0.0,2.0,2.0,0
U002587,10012.84,4,2503.21,2026-02-27 22:38:35.867478,6,1.0,1.0,2.0,3.0,0
U002588,2268.08,1,2268.08,2025-10-11 22:38:35.866391,145,0.0,2.0,4.0,3.0,1
U002589,5772.22,3,1924.0733333333335,2026-01-16 22:38:35.868487,48,0.0,1.0,1.0,0.0,0
U002590,1369.44,2,684.72,2025-10-11 22:38:35.859255,145,0.0,0.0,3.0,1.0,1
U002591,4077.5,4,1019.375,2026-02-13 22:38:35.861335,20,0.0,0.0,3.0,0.0,0
U002592,19631.65,2,9815.825,2026-01-16 22:38:35.860334,48,1.0,0.0,1.0,0.0,0
U002593,7815.79,3,2605.2633333333333,2026-01-08 22:38:35.859255,56,0.0,0.0,0.0,0.0,0
U002594,6185.63,1,6185.63,2026-02-12 22:38:35.864368,21,0.0,0.0,7.0,3.0,0
U002595,21490.97,4,5372.7425,2026-03-02 22:38:35.865879,3,0.0,0.0,2.0,4.0,0
U002596,5045.9400000000005,3,1681.9800000000002,2026-01-02 22:38:35.868487,62,2.0,0.0,7.0,1.0,0
U002597,10843.26,4,2710.815,2026-02-02 22:38:35.866391,31,2.0,3.0,2.0,2.0,0
U002598,509.91,1,509.91,2025-12-31 22:38:35.867478,64,0.0,1.0,3.0,2.0,0
U002599,12733.279999999999,4,3183.3199999999997,2026-02-03 22:38:35.861839,30,1.0,0.0,0.0,2.0,0
U002600,3318.69,3,1106.23,2026-01-23 22:38:35.868487,41,0.0,1.0,3.0,3.0,0
U002601,13256.539999999999,4,3314.1349999999998,2026-01-12 22:38:35.861335,52,0.0,0.0,7.0,4.0,0
U002602,9694.57,2,4847.285,2026-02-20 22:38:35.862847,13,0.0,2.0,1.0,2.0,0
U002603,7138.85,4,1784.7125,2026-02-18 22:38:35.857691,15,0.0,2.0,1.0,2.0,0
U002604,979.16,2,489.58,2025-09-25 22:38:35.866391,161,1.0,2.0,2.0,0.0,1
U002605,4309.4,4,1077.35,2026-02-04 22:38:35.863358,29,0.0,2.0,1.0,1.0,0
U002606,26231.6,9,2914.6222222222223,2026-02-17 22:38:35.866952,16,1.0,0.0,1.0,1.0,0
U002607,8119.299999999999,3,2706.433333333333,2025-11-24 22:38:35.864368,101,0.0,2.0,1.0,0.0,1
U002608,11725.4,5,2345.08,2026-01-20 22:38:35.867478,44,0.0,0.0,2.0,1.0,0
U002610,1234.77,2,617.385,2026-02-05 22:38:35.861839,28,0.0,1.0,4.0,3.0,0
U002611,10498.86,4,2624.715,2026-01-19 22:38:35.864368,45,1.0,1.0,4.0,2.0,0
U002612,2790.9700000000003,5,558.1940000000001,2026-02-26 22:38:35.861335,7,0.0,0.0,1.0,3.0,0
U002613,9597.32,5,1919.464,2026-02-24 22:38:35.864368,9,0.0,2.0,3.0,1.0,0
U002614,2491.69,1,2491.69,2026-02-19 22:38:35.863358,14,1.0,0.0,3.0,4.0,0
U002615,11320.130000000001,5,2264.0260000000003,2026-03-05 22:38:35.858737,0,1.0,2.0,1.0,3.0,0
U002616,7911.620000000001,2,3955.8100000000004,2026-03-04 22:38:35.861839,1,1.0,1.0,8.0,0.0,0
U002617,5538.93,6,923.1550000000001,2026-03-04 22:38:35.860334,1,1.0,0.0,1.0,2.0,0
U002618,660.19,1,660.19,2025-09-17 22:38:35.866952,169,1.0,0.0,4.0,1.0,1
U002619,2521.97,3,840.6566666666666,2025-12-28 22:38:35.860334,67,3.0,1.0,4.0,1.0,0
U002620,6702.4,5,1340.48,2026-02-13 22:38:35.861839,20,2.0,1.0,2.0,2.0,0
U002621,3570.83,3,1190.2766666666666,2026-02-15 22:38:35.865879,18,1.0,0.0,3.0,0.0,0
U002622,63384.509999999995,5,12676.901999999998,2026-02-12 22:38:35.858737,21,0.0,0.0,1.0,1.0,0
U002623,7703.61,2,3851.805,2026-01-22 22:38:35.859255,42,0.0,1.0,4.0,2.0,0
U002624,4337.07,2,2168.535,2026-01-21 22:38:35.865879,43,1.0,0.0,1.0,0.0,0
U002625,11834.92,2,5917.46,2025-10-30 22:38:35.868487,126,2.0,0.0,6.0,1.0,1
U002626,11652.990000000002,6,1942.1650000000002,2026-02-28 22:38:35.857691,5,2.0,1.0,1.0,1.0,0
U002627,27616.37,4,6904.0925,2026-01-26 22:38:35.859255,38,1.0,0.0,2.0,4.0,0
U002628,6120.59,5,1224.118,2026-02-26 22:38:35.859255,7,1.0,1.0,4.0,2.0,0
U002629,922.66,2,461.33,2026-03-05 22:38:35.867478,0,0.0,1.0,4.0,1.0,0
U002630,2221.6,1,2221.6,2025-09-10 22:38:35.865879,176,0.0,4.0,3.0,2.0,1
U002631,4457.27,2,2228.635,2026-02-18 22:38:35.861839,15,1.0,1.0,1.0,0.0,0
U002632,11807.84,3,3935.9466666666667,2026-02-07 22:38:35.861839,26,0.0,0.0,3.0,2.0,0
U002633,47959.25,7,6851.321428571428,2026-03-01 22:38:35.858737,4,0.0,0.0,3.0,3.0,0
U002634,7629.57,3,2543.19,2026-03-04 22:38:35.859255,1,1.0,0.0,2.0,0.0,0
U002635,36684.89,7,5240.698571428571,2026-02-05 22:38:35.857691,28,0.0,0.0,0.0,0.0,0
U002636,13926.87,1,13926.87,2026-03-04 22:38:35.867478,1,0.0,1.0,3.0,4.0,0
U002637,18601.73,3,6200.576666666667,2025-10-27 22:38:35.864872,129,0.0,1.0,2.0,1.0,1
U002638,12397.52,8,1549.69,2026-02-23 22:38:35.863358,10,1.0,1.0,1.0,1.0,0
U002639,8403.24,2,4201.62,2026-01-01 22:38:35.866952,63,0.0,1.0,3.0,1.0,0
U002640,7107.2,3,2369.0666666666666,2026-02-04 22:38:35.860334,29,0.0,0.0,9.0,2.0,0
U002641,558.65,2,279.325,2026-01-27 22:38:35.863358,37,2.0,1.0,1.0,1.0,0
U002642,951.74,1,951.74,2025-09-09 22:38:35.861839,177,0.0,1.0,2.0,4.0,1
U002643,18422.010000000002,2,9211.005000000001,2026-02-13 22:38:35.859255,20,0.0,0.0,7.0,3.0,0
U002644,9858.97,4,2464.7425,2026-02-08 22:38:35.867478,25,1.0,0.0,0.0,0.0,0
U002645,1258.66,2,629.33,2025-11-08 22:38:35.859255,117,1.0,2.0,4.0,1.0,1
U002646,1696.81,3,565.6033333333334,2026-01-18 22:38:35.864368,46,1.0,1.0,2.0,3.0,0
U002648,18280.579999999998,5,3656.1159999999995,2026-01-06 22:38:35.859255,58,1.0,2.0,2.0,1.0,0
U002649,30324.739999999998,3,10108.246666666666,2026-02-23 22:38:35.861839,10,1.0,0.0,2.0,4.0,0
U002650,7771.110000000001,3,2590.3700000000003,2025-12-18 22:38:35.866391,77,0.0,0.0,2.0,1.0,0
U002652,4688.3099999999995,3,1562.7699999999998,2026-02-04 22:38:35.859255,29,1.0,0.0,2.0,1.0,0
U002653,16298.52,3,5432.84,2026-01-11 22:38:35.864872,53,0.0,2.0,3.0,0.0,0
U002654,756.73,2,378.365,2025-12-05 22:38:35.860334,90,1.0,1.0,5.0,2.0,0
U002655,7570.629999999999,4,1892.6574999999998,2026-01-19 22:38:35.860334,45,0.0,3.0,3.0,2.0,0
U002656,905.73,1,905.73,2025-12-26 22:38:35.860334,69,1.0,1.0,6.0,1.0,0
U002657,22541.17,3,7513.723333333332,2026-01-06 22:38:35.857691,58,0.0,0.0,0.0,2.0,0
U002658,15592.63,5,3118.526,2026-01-04 22:38:35.866391,60,0.0,0.0,3.0,1.0,0
U002659,6435.38,3,2145.1266666666666,2026-01-31 22:38:35.864872,33,0.0,0.0,5.0,2.0,0
U002660,7704.860000000001,3,2568.286666666667,2026-01-29 22:38:35.861839,35,2.0,1.0,2.0,5.0,0
U002661,425.3,1,425.3,2026-03-05 22:38:35.867478,0,1.0,2.0,2.0,0.0,0
U002662,26244.44,4,6561.11,2026-02-13 22:38:35.866952,20,0.0,2.0,6.0,1.0,0
U002663,2608.64,1,2608.64,2025-12-12 22:38:35.863358,83,1.0,0.0,3.0,1.0,0
U002665,4301.25,3,1433.75,2026-01-13 22:38:35.866391,51,0.0,2.0,0.0,0.0,0
U002666,9024.529999999999,5,1804.9059999999997,2026-01-13 22:38:35.861335,51,0.0,0.0,4.0,3.0,0
U002667,1297.69,1,1297.69,2026-02-07 22:38:35.866952,26,1.0,1.0,4.0,2.0,0
U002669,2553.15,2,1276.575,2025-12-03 22:38:35.859255,92,3.0,1.0,2.0,2.0,1
U002670,4988.610000000001,2,2494.3050000000003,2025-10-13 22:38:35.860334,143,0.0,1.0,3.0,2.0,1
U002671,4090.8100000000004,3,1363.6033333333335,2026-02-10 22:38:35.865879,23,0.0,1.0,3.0,0.0,0
U002672,42538.200000000004,11,3867.1090909090913,2026-02-25 22:38:35.868992,8,1.0,3.0,5.0,0.0,0
U002673,4120.24,3,1373.4133333333332,2026-02-04 22:38:35.867478,29,1.0,1.0,4.0,3.0,0
U002674,8233.47,4,2058.3675,2026-02-05 22:38:35.861839,28,0.0,0.0,1.0,1.0,0
U002675,2969.9700000000003,3,989.9900000000001,2026-02-08 22:38:35.859255,25,0.0,4.0,3.0,2.0,0
U002676,846.47,1,846.47,2025-11-24 22:38:35.864872,101,0.0,2.0,1.0,1.0,1
U002677,1948.51,1,1948.51,2026-03-03 22:38:35.859255,2,0.0,0.0,1.0,3.0,0
U002678,30939.85,5,6187.969999999999,2025-12-29 22:38:35.867478,66,1.0,0.0,6.0,1.0,0
U002679,4781.46,3,1593.82,2026-01-08 22:38:35.866391,56,0.0,0.0,5.0,0.0,0
U002680,123.54,1,123.54,2025-11-28 22:38:35.863358,97,0.0,0.0,2.0,1.0,1
U002681,6343.780000000001,5,1268.756,2026-02-20 22:38:35.862847,13,0.0,2.0,3.0,2.0,0
U002682,11424.77,5,2284.954,2026-01-17 22:38:35.861839,47,0.0,0.0,2.0,2.0,0
U002683,20469.41,3,6823.136666666666,2026-02-15 22:38:35.860334,18,1.0,1.0,1.0,2.0,0
U002684,29684.44,3,9894.813333333334,2026-02-13 22:38:35.866391,20,1.0,1.0,1.0,0.0,0
U002685,10361.25,4,2590.3125,2026-03-04 22:38:35.861335,1,3.0,1.0,2.0,0.0,0
U002686,3805.4,2,1902.7,2026-02-28 22:38:35.861839,5,0.0,0.0,2.0,1.0,0
U002687,484.76,1,484.76,2025-10-07 22:38:35.861839,149,0.0,1.0,2.0,1.0,1
U002688,1022.8299999999999,2,511.41499999999996,2026-01-15 22:38:35.863358,49,1.0,1.0,2.0,1.0,0
U002689,7228.889999999999,2,3614.4449999999997,2025-12-16 22:38:35.867478,79,0.0,0.0,3.0,1.0,0
U002690,732.47,2,366.235,2026-02-06 22:38:35.859255,27,2.0,1.0,2.0,2.0,0
U002691,3020.89,1,3020.89,2026-02-06 22:38:35.864872,27,0.0,0.0,1.0,2.0,0
U002692,12235.16,4,3058.79,2025-12-09 22:38:35.864872,86,0.0,0.0,4.0,0.0,0
U002693,7218.83,3,2406.2766666666666,2026-01-18 22:38:35.859255,46,0.0,0.0,0.0,2.0,0
U002694,2894.6,3,964.8666666666667,2026-01-19 22:38:35.857691,45,0.0,2.0,6.0,2.0,0
U002695,3491.8,2,1745.9,2026-01-02 22:38:35.857691,62,0.0,0.0,2.0,0.0,0
U002696,13213.210000000001,4,3303.3025000000002,2026-01-01 22:38:35.861839,63,0.0,1.0,5.0,3.0,0
U002697,4140.11,3,1380.0366666666666,2026-02-25 22:38:35.861335,8,0.0,1.0,1.0,2.0,0
U002698,529.69,1,529.69,2025-10-28 22:38:35.865879,128,0.0,1.0,2.0,2.0,1
U002699,1734.67,2,867.335,2026-01-28 22:38:35.864872,36,1.0,2.0,0.0,2.0,0
U002700,6560.19,4,1640.0475,2026-01-24 22:38:35.868487,40,2.0,1.0,4.0,1.0,0
U002701,5183.660000000001,3,1727.886666666667,2025-11-12 22:38:35.864872,113,1.0,2.0,5.0,3.0,1
U002702,34946.270000000004,6,5824.378333333334,2026-02-06 22:38:35.861839,27,0.0,1.0,2.0,5.0,0
U002703,8055.44,4,2013.86,2026-02-26 22:38:35.865879,7,0.0,3.0,4.0,3.0,0
U002704,4720.74,2,2360.37,2026-01-15 22:38:35.860334,49,1.0,1.0,6.0,1.0,0
U002705,1522.1399999999999,2,761.0699999999999,2026-01-20 22:38:35.864872,44,0.0,0.0,4.0,0.0,0
U002707,17804.96,2,8902.48,2026-02-24 22:38:35.859255,9,0.0,1.0,4.0,0.0,0
U002708,35712.65,3,11904.216666666667,2025-12-15 22:38:35.863358,80,0.0,0.0,2.0,2.0,0
U002709,3754.85,1,3754.85,2026-02-12 22:38:35.864872,21,2.0,1.0,4.0,1.0,0
U002710,7378.530000000001,2,3689.2650000000003,2026-01-14 22:38:35.861335,50,0.0,0.0,1.0,2.0,0
U002712,16383.919999999998,6,2730.653333333333,2026-02-15 22:38:35.864872,18,0.0,2.0,4.0,1.0,0
U002713,3402.29,2,1701.145,2026-01-17 22:38:35.866952,47,0.0,1.0,3.0,2.0,0
U002714,4853.56,1,4853.56,2025-12-18 22:38:35.865879,77,0.0,2.0,1.0,3.0,0
U002715,8182.79,4,2045.6975,2026-02-17 22:38:35.865879,16,1.0,0.0,4.0,3.0,0
U002716,6934.6,3,2311.5333333333333,2025-12-14 22:38:35.859255,81,0.0,0.0,2.0,2.0,0
U002717,7135.17,3,2378.39,2026-02-07 22:38:35.868487,26,0.0,0.0,6.0,1.0,0
U002718,33264.73,4,8316.1825,2025-12-27 22:38:35.864872,68,0.0,1.0,2.0,0.0,0
U002719,9965.6,4,2491.4,2026-02-07 22:38:35.860334,26,0.0,1.0,5.0,0.0,0
U002720,3844.25,3,1281.4166666666667,2026-02-26 22:38:35.862847,7,0.0,1.0,3.0,3.0,0
U002721,4744.01,4,1186.0025,2026-03-03 22:38:35.868487,2,0.0,0.0,2.0,1.0,0
U002722,2992.55,2,1496.275,2026-01-20 22:38:35.861839,44,0.0,0.0,2.0,1.0,0
U002723,1065.27,1,1065.27,2026-02-15 22:38:35.860334,18,1.0,0.0,5.0,1.0,0
U002724,3314.88,2,1657.44,2025-11-22 22:38:35.862847,103,1.0,1.0,3.0,2.0,1
U002725,2391.96,2,1195.98,2025-12-23 22:38:35.861839,72,1.0,0.0,3.0,0.0,0
U002726,793.52,2,396.76,2026-02-15 22:38:35.866952,18,0.0,0.0,5.0,3.0,0
U002727,1540.81,2,770.405,2025-11-07 22:38:35.864872,118,0.0,2.0,4.0,1.0,1
U002728,11752.01,4,2938.0025,2026-01-22 22:38:35.861335,42,0.0,0.0,3.0,2.0,0
U002729,10227.23,5,2045.446,2025-12-08 22:38:35.861839,87,0.0,0.0,1.0,1.0,0
U002730,1807.33,2,903.665,2026-02-27 22:38:35.863358,6,3.0,3.0,2.0,1.0,0
U002731,778.43,1,778.43,2025-12-08 22:38:35.865879,87,2.0,0.0,0.0,1.0,0
U002733,4891.0199999999995,3,1630.34,2026-01-10 22:38:35.864368,54,2.0,0.0,1.0,1.0,0
U002734,1127.71,1,1127.71,2025-11-05 22:38:35.867478,120,0.0,1.0,4.0,2.0,1
U002735,1444.8799999999999,2,722.4399999999999,2025-11-27 22:38:35.861839,98,2.0,1.0,2.0,2.0,1
U002736,6323.97,5,1264.794,2026-03-05 22:38:35.860334,0,1.0,0.0,3.0,3.0,0
U002737,20569.27,1,20569.27,2026-01-16 22:38:35.863358,48,0.0,1.0,2.0,1.0,0
U002740,1328.27,1,1328.27,2025-12-28 22:38:35.863358,67,0.0,3.0,5.0,2.0,0
U002741,9778.57,6,1629.7616666666665,2026-02-04 22:38:35.864872,29,1.0,0.0,2.0,0.0,0
U002742,23868.22,2,11934.11,2025-11-16 22:38:35.859255,109,0.0,1.0,3.0,2.0,1
U002743,267.45,1,267.45,2026-02-16 22:38:35.860334,17,1.0,0.0,3.0,3.0,0
U002744,2668.27,1,2668.27,2026-02-24 22:38:35.861839,9,3.0,1.0,5.0,2.0,0
U002745,17434.49,4,4358.6225,2026-02-13 22:38:35.867478,20,1.0,4.0,2.0,1.0,0
U002746,8508.44,5,1701.688,2026-01-23 22:38:35.864872,41,0.0,0.0,3.0,0.0,0
U002747,22988.059999999998,5,4597.611999999999,2026-02-01 22:38:35.861335,32,0.0,0.0,3.0,2.0,0
U002748,17556.25,6,2926.0416666666665,2026-02-09 22:38:35.858737,24,1.0,0.0,1.0,1.0,0
U002749,4453.860000000001,3,1484.6200000000001,2026-02-23 22:38:35.863358,10,2.0,2.0,3.0,1.0,0
U002750,3632.47,3,1210.8233333333333,2025-12-24 22:38:35.861335,71,0.0,2.0,4.0,1.0,0
U002751,1434.88,1,1434.88,2025-10-12 22:38:35.858737,144,0.0,1.0,1.0,0.0,1
U002752,7592.18,3,2530.726666666667,2026-02-27 22:38:35.858737,6,1.0,1.0,4.0,1.0,0
U002753,2312.21,1,2312.21,2026-01-23 22:38:35.868487,41,1.0,0.0,2.0,0.0,0
U002755,3064.8900000000003,2,1532.4450000000002,2025-12-10 22:38:35.861335,85,0.0,2.0,6.0,1.0,0
U002756,20981.56,3,6993.8533333333335,2025-11-24 22:38:35.864872,101,0.0,0.0,6.0,1.0,1
U002757,3378.95,3,1126.3166666666666,2025-12-23 22:38:35.857691,72,0.0,0.0,3.0,2.0,0
U002758,2591.64,2,1295.82,2026-01-06 22:38:35.860334,58,1.0,1.0,2.0,0.0,0
U002759,9801.38,4,2450.345,2026-03-04 22:38:35.866952,1,1.0,1.0,1.0,0.0,0
U002760,7097.22,3,2365.7400000000002,2026-01-17 22:38:35.866391,47,0.0,0.0,5.0,4.0,0
U002762,21904.4,4,5476.1,2026-02-09 22:38:35.861839,24,0.0,1.0,2.0,3.0,0
U002763,1098.24,1,1098.24,2025-09-14 22:38:35.865879,172,2.0,1.0,1.0,2.0,1
U002764,5089.57,4,1272.3925,2026-01-15 22:38:35.867478,49,0.0,2.0,1.0,1.0,0
U002765,20400.79,1,20400.79,2025-12-08 22:38:35.861839,87,0.0,0.0,2.0,0.0,0
U002766,15744.310000000001,5,3148.862,2026-02-07 22:38:35.857691,26,1.0,1.0,1.0,1.0,0
U002768,1059.91,2,529.955,2026-01-15 22:38:35.867478,49,0.0,0.0,3.0,2.0,0
U002769,20121.47,6,3353.5783333333334,2026-03-04 22:38:35.867478,1,0.0,1.0,1.0,0.0,0
U002770,10553.220000000001,3,3517.7400000000002,2026-02-25 22:38:35.864368,8,0.0,0.0,2.0,3.0,0
U002771,8944.5,4,2236.125,2025-12-11 22:38:35.866391,84,1.0,2.0,5.0,0.0,0
U002772,3768.15,3,1256.05,2026-03-02 22:38:35.860334,3,1.0,1.0,3.0,3.0,0
U002773,4035.3100000000004,2,2017.6550000000002,2026-02-06 22:38:35.867478,27,1.0,1.0,7.0,3.0,0
U002774,4257.9,3,1419.3,2025-12-17 22:38:35.857691,78,0.0,3.0,1.0,4.0,0
U002775,7045.51,3,2348.5033333333336,2026-01-28 22:38:35.864872,36,0.0,1.0,3.0,4.0,0
U002776,676.46,2,338.23,2026-02-01 22:38:35.862847,32,1.0,0.0,6.0,1.0,0
U002777,6955.4800000000005,4,1738.8700000000001,2026-01-23 22:38:35.862847,41,0.0,0.0,3.0,1.0,0
U002778,1338.12,4,334.53,2026-01-03 22:38:35.859255,61,0.0,0.0,2.0,1.0,0
U002779,888.72,1,888.72,2026-02-06 22:38:35.864872,27,0.0,1.0,4.0,2.0,0
U002780,31851.47,2,15925.735,2025-10-02 22:38:35.860334,154,2.0,2.0,2.0,0.0,1
U002781,3951.02,3,1317.0066666666667,2026-02-06 22:38:35.864368,27,0.0,0.0,4.0,2.0,0
U002782,2290.84,2,1145.42,2026-01-30 22:38:35.859255,34,0.0,1.0,4.0,1.0,0
U002783,3245.33,2,1622.665,2025-10-16 22:38:35.859255,140,0.0,2.0,1.0,0.0,1
U002784,7809.58,2,3904.79,2026-01-26 22:38:35.868487,38,2.0,1.0,4.0,1.0,0
U002785,10273.699999999999,4,2568.4249999999997,2026-01-24 22:38:35.861839,40,0.0,1.0,2.0,3.0,0
U002786,1925.94,2,962.97,2025-09-29 22:38:35.857691,157,2.0,2.0,2.0,0.0,1
U002787,30782.780000000002,2,15391.390000000001,2026-02-28 22:38:35.863358,5,1.0,0.0,2.0,2.0,0
U002788,7274.9,2,3637.45,2025-11-20 22:38:35.863358,105,0.0,0.0,1.0,0.0,1
U002789,28562.559999999998,8,3570.3199999999997,2026-02-17 22:38:35.867478,16,0.0,0.0,0.0,3.0,0
U002790,42180.57,10,4218.057,2026-02-26 22:38:35.864872,7,0.0,2.0,6.0,2.0,0
U002791,40536.05,6,6756.008333333334,2026-01-17 22:38:35.862847,47,1.0,2.0,3.0,3.0,0
U002792,5881.2,2,2940.6,2026-01-22 22:38:35.859255,42,0.0,1.0,2.0,4.0,0
U002793,15375.189999999999,4,3843.7974999999997,2026-01-08 22:38:35.864872,56,1.0,1.0,2.0,4.0,0
U002794,7572.13,4,1893.0325,2026-01-13 22:38:35.865879,51,0.0,1.0,6.0,0.0,0
U002795,4082.89,3,1360.9633333333334,2026-02-16 22:38:35.857691,17,0.0,1.0,3.0,3.0,0
U002796,3642.9300000000003,3,1214.3100000000002,2026-02-23 22:38:35.866952,10,1.0,0.0,3.0,0.0,0
U002797,4599.91,2,2299.955,2025-12-08 22:38:35.864872,87,1.0,1.0,4.0,2.0,0
U002799,22320.58,5,4464.116,2026-02-05 22:38:35.868487,28,0.0,1.0,2.0,1.0,0
U002800,21740.920000000002,3,7246.973333333334,2026-01-29 22:38:35.860334,35,0.0,0.0,2.0,1.0,0
U002801,1456.21,1,1456.21,2025-09-30 22:38:35.864872,156,0.0,2.0,2.0,3.0,1
U002802,10423.15,4,2605.7875,2026-02-16 22:38:35.857691,17,0.0,0.0,1.0,1.0,0
U002803,4471.83,3,1490.61,2026-02-07 22:38:35.861839,26,1.0,1.0,1.0,0.0,0
U002804,5486.219999999999,5,1097.244,2026-01-11 22:38:35.859255,53,0.0,1.0,4.0,3.0,0
U002805,26111.809999999998,4,6527.952499999999,2026-03-05 22:38:35.864872,0,0.0,0.0,1.0,1.0,0
U002806,1069.86,1,1069.86,2025-11-06 22:38:35.860334,119,0.0,1.0,1.0,2.0,1
U002807,23413.75,5,4682.75,2025-12-10 22:38:35.861335,85,0.0,1.0,8.0,1.0,0
U002808,357.58,1,357.58,2026-02-03 22:38:35.864872,30,0.0,2.0,3.0,1.0,0
U002809,52206.81,8,6525.85125,2026-01-31 22:38:35.868487,33,0.0,1.0,3.0,1.0,0
U002810,2790.13,3,930.0433333333334,2025-11-27 22:38:35.860334,98,0.0,1.0,4.0,1.0,1
U002811,15843.83,5,3168.766,2026-02-25 22:38:35.864872,8,2.0,1.0,3.0,2.0,0
U002812,2876.1800000000003,2,1438.0900000000001,2026-01-21 22:38:35.859255,43,0.0,1.0,3.0,2.0,0
U002813,15127.41,1,15127.41,2026-02-11 22:38:35.862847,22,1.0,0.0,3.0,2.0,0
U002814,2722.57,2,1361.285,2025-11-18 22:38:35.868487,107,0.0,3.0,3.0,2.0,1
U002816,14391.5,2,7195.75,2026-01-04 22:38:35.866391,60,0.0,0.0,3.0,0.0,0
U002817,2576.55,1,2576.55,2026-03-01 22:38:35.857691,4,0.0,0.0,6.0,4.0,0
U002818,1260.23,3,420.07666666666665,2026-01-12 22:38:35.861839,52,0.0,2.0,1.0,0.0,0
U002819,9102.5,3,3034.1666666666665,2026-01-25 22:38:35.863358,39,1.0,2.0,5.0,0.0,0
U002820,26031.920000000002,4,6507.9800000000005,2026-02-15 22:38:35.865879,18,2.0,0.0,4.0,2.0,0
U002821,7856.29,3,2618.7633333333333,2026-01-28 22:38:35.866391,36,0.0,1.0,3.0,1.0,0
U002822,2112.84,1,2112.84,2026-01-29 22:38:35.859255,35,0.0,0.0,3.0,2.0,0
U002823,3355.9,4,838.975,2026-03-01 22:38:35.859255,4,2.0,1.0,1.0,2.0,0
U002824,28143.05,8,3517.88125,2026-03-03 22:38:35.866952,2,2.0,2.0,2.0,2.0,0
U002825,19178.59,5,3835.718,2026-01-21 22:38:35.858737,43,0.0,1.0,3.0,3.0,0
U002826,10726.77,3,3575.59,2026-01-23 22:38:35.857691,41,0.0,0.0,2.0,1.0,0
U002827,14804.81,4,3701.2025,2025-12-21 22:38:35.864872,74,0.0,0.0,2.0,1.0,0
U002828,33748.79,6,5624.798333333333,2026-02-28 22:38:35.860334,5,1.0,1.0,3.0,0.0,0
U002829,24624.7,4,6156.175,2025-10-29 22:38:35.860334,127,1.0,4.0,2.0,2.0,1
U002830,14972.71,5,2994.542,2025-12-24 22:38:35.860334,71,0.0,1.0,6.0,2.0,0
U002831,6222.91,2,3111.455,2025-10-24 22:38:35.862847,132,0.0,0.0,5.0,4.0,1
U002832,1344.67,3,448.22333333333336,2026-02-12 22:38:35.860334,21,0.0,1.0,4.0,2.0,0
U002833,32220.940000000002,7,4602.9914285714285,2026-01-08 22:38:35.863358,56,1.0,0.0,2.0,1.0,0
U002834,15376.94,4,3844.235,2026-03-02 22:38:35.860334,3,1.0,2.0,2.0,0.0,0
U002835,25583.370000000003,7,3654.7671428571434,2026-01-06 22:38:35.864368,58,0.0,0.0,1.0,1.0,0
U002836,11001.74,6,1833.6233333333332,2026-02-06 22:38:35.866391,27,0.0,1.0,0.0,2.0,0
U002837,183.64999999999998,2,91.82499999999999,2025-11-01 22:38:35.860262,124,1.0,1.0,2.0,1.0,1
U002838,5230.52,3,1743.506666666667,2026-02-12 22:38:35.861839,21,1.0,1.0,2.0,1.0,0
U002839,1737.8600000000001,2,868.9300000000001,2025-11-13 22:38:35.866391,112,0.0,0.0,1.0,2.0,1
U002840,34262.77,4,8565.6925,2025-12-27 22:38:35.859255,68,0.0,3.0,1.0,1.0,0
U002841,20014.38,2,10007.19,2025-11-03 22:38:35.864872,122,1.0,1.0,2.0,6.0,1
U002843,13736.279999999999,4,3434.0699999999997,2025-10-31 22:38:35.859255,125,0.0,1.0,1.0,1.0,1
U002844,2074.71,1,2074.71,2025-09-22 22:38:35.868487,164,1.0,2.0,4.0,2.0,1
U002845,7056.11,4,1764.0275,2025-11-19 22:38:35.857691,106,1.0,0.0,2.0,5.0,1
U002846,4918.5599999999995,4,1229.6399999999999,2026-01-25 22:38:35.859255,39,0.0,0.0,3.0,1.0,0
U002847,4650.74,1,4650.74,2026-01-24 22:38:35.864872,40,0.0,1.0,2.0,1.0,0
U002848,5994.37,2,2997.185,2025-12-30 22:38:35.859255,65,0.0,2.0,7.0,1.0,0
U002849,10763.37,4,2690.8425,2025-12-11 22:38:35.866952,84,2.0,0.0,0.0,1.0,0
U002850,22611.35,7,3230.192857142857,2026-02-04 22:38:35.864872,29,0.0,0.0,5.0,2.0,0
U002851,14723.49,3,4907.83,2026-02-04 22:38:35.864368,29,1.0,3.0,3.0,1.0,0
U002852,3296.85,1,3296.85,2026-01-22 22:38:35.866952,42,0.0,2.0,4.0,0.0,0
