product_id,actual_payment,product_name,category,brand,price,sales_count,cum_ratio,ABC
P000747,10830.94,薇诺娜美妆护肤商品978,美妆护肤,薇诺娜,1162.24,9562,0.8919922937756263,B
P001574,10830.1,Swisse医药保健商品510,医药保健,Swisse,622.85,3586,0.8922268842687066,B
P001609,10817.11,飞鹤母婴用品商品328,母婴用品,飞鹤,394.34,7573,0.8924611933857601,B
P001966,10806.960000000001,探路者运动户外商品103,运动户外,探路者,439.98,8039,0.8926952826439477,B
P000012,10800.0,中信出版社图书音像商品900,图书音像,中信出版社,489.83,9267,0.8929292211417701,B
P001983,10772.050000000001,探路者运动户外商品898,运动户外,探路者,629.03,5401,0.8931625542154245,B
P000142,10735.16,善存医药保健商品310,医药保健,善存,698.24,152,0.8933950882158209,B
P000147,10729.1,麦富迪宠物用品商品466,宠物用品,麦富迪,706.4,4839,0.893627490950727,B
P000855,10672.470000000001,伊利食品生鲜商品874,食品生鲜,伊利,791.6,6557,0.8938586670247876,B
P001156,10668.72,ZARA服装鞋包商品128,服装鞋包,ZARA,985.93,393,0.8940897618702031,B
P001234,10651.55,七匹狼服装鞋包商品292,服装鞋包,七匹狼,975.82,5387,0.8943204847967289,B
P001824,10637.460000000001,花点时间礼品鲜花商品698,礼品鲜花,花点时间,621.3,6615,0.894550902520159,B
P001923,10623.53,顾家家居家居家装商品460,家居家装,顾家家居,564.85,1252,0.8947810185062489,B
P000481,10584.88,瑞士军威箱包配饰商品304,箱包配饰,瑞士军威,688.51,2555,0.8950102972957703,B
P001188,10583.8,GUCCI箱包配饰商品144,箱包配饰,GUCCI,975.56,3262,0.8952395526914417,B
P001180,10581.25,施华洛世奇礼品鲜花商品439,礼品鲜花,施华洛世奇,853.49,9274,0.8954687528516345,B
P001576,10576.11,Roseonly礼品鲜花商品936,礼品鲜花,Roseonly,695.5,7821,0.8956978416744312,B
P000854,10572.75,耐克服装鞋包商品958,服装鞋包,耐克,878.17,8177,0.8959268577163619,B
P001709,10568.07,五粮液食品生鲜商品605,食品生鲜,五粮液,850.19,1989,0.8961557723849435,B
P000223,10526.35,中信出版社图书音像商品943,图书音像,中信出版社,754.61,144,0.8963837833577725,B
P000959,10502.86,GUCCI箱包配饰商品998,箱包配饰,GUCCI,473.4,1468,0.8966112855143686,B
P001261,10489.3,东鹏家居家装商品596,家居家装,东鹏,466.74,1352,0.8968384939481842,B
P001503,10478.0,汤臣倍健医药保健商品909,医药保健,汤臣倍健,517.67,8254,0.8970654576130158,B
P000703,10455.26,野兽派礼品鲜花商品955,礼品鲜花,野兽派,595.13,1742,0.8972919287073438,B
P000772,10453.789999999999,新华书店图书音像商品411,图书音像,新华书店,571.58,5021,0.8975183679600428,B
P000796,10437.17,九芝堂医药保健商品922,医药保健,九芝堂,448.08,2683,0.897744447207387,B
P001941,10428.220000000001,花点时间礼品鲜花商品790,礼品鲜花,花点时间,652.91,6215,0.8979703325890316,B
P000258,10410.83,九芝堂医药保健商品383,医药保健,九芝堂,841.71,2200,0.8981958412863726,B
P001066,10402.22,网易严选宠物用品商品365,宠物用品,网易严选,630.72,5807,0.8984211634827446,B
P000771,10395.59,中信出版社图书音像商品781,图书音像,中信出版社,699.89,8986,0.8986463420668722,B
P000055,10382.23,福临门食品生鲜商品582,食品生鲜,福临门,494.21,4341,0.8988712312604135,B
P001925,10355.7,新华书店图书音像商品335,图书音像,新华书店,573.65,2052,0.899095545788367,B
P001406,10355.69,优衣库服装鞋包商品231,服装鞋包,优衣库,1171.41,2641,0.8993198600997109,B
P000949,10342.11,珀莱雅美妆护肤商品911,美妆护肤,珀莱雅,334.59,4754,0.8995438802550547,B
P001369,10329.4,圣象家居家装商品916,家居家装,圣象,682.51,2069,0.8997676250994442,B
P001284,10272.439999999999,马可波罗家居家装商品794,家居家装,马可波罗,925.31,2177,0.8999901361348673,B
P000414,10227.25,耐克服装鞋包商品748,服装鞋包,耐克,896.62,246,0.9002116683109649,B
P000209,10183.960000000001,汤臣倍健医药保健商品490,医药保健,汤臣倍健,393.68,5122,0.9004322627835837,B
P001990,10167.74,周生生珠宝首饰商品613,珠宝首饰,周生生,825.98,7944,0.9006525059152364,B
P000751,10112.83,安踏运动户外商品403,运动户外,安踏,431.64,4420,0.9008715596429153,B
P000135,10105.45,东鹏家居家装商品467,家居家装,东鹏,752.61,2701,0.9010904535126208,B
P000265,10097.5,骆驼运动户外商品656,运动户外,骆驼,895.05,8842,0.9013091751775987,B
P000084,10071.54,东阿阿胶医药保健商品877,医药保健,东阿阿胶,521.34,6126,0.9015273345237429,B
P001807,10070.13,耐威克宠物用品商品941,宠物用品,耐威克,616.63,7194,0.9017454633279167,B
P001526,10056.67,Roseonly礼品鲜花商品486,礼品鲜花,Roseonly,390.15,1802,0.901963300575407,B
P000182,10046.02,ZARA服装鞋包商品877,服装鞋包,ZARA,1334.87,35,0.9021809071335454,B
P000190,10041.82,米其林汽车用品商品610,汽车用品,米其林,532.53,795,0.9023984227156011,B
P000279,10039.22,美赞臣母婴用品商品628,母婴用品,美赞臣,411.78,5653,0.9026158819791297,B
P000488,10026.310000000001,汤臣倍健医药保健商品485,医药保健,汤臣倍健,587.17,8631,0.9028330615995095,B
P000955,10014.51,曲美家居家装商品582,家居家装,曲美,909.14,9934,0.9030499856204193,B
P000993,10007.16,MK箱包配饰商品639,箱包配饰,MK,633.26,8596,0.9032667504331847,B
P000578,10001.36,波司登服装鞋包商品998,服装鞋包,波司登,513.4,7404,0.9034833896123126,B
P000034,9997.84,雅诗兰黛美妆护肤商品818,美妆护肤,雅诗兰黛,1899.96,6415,0.9036999525448189,B
P001996,9991.33,Samsonite箱包配饰商品197,箱包配饰,Samsonite,738.51,6408,0.9039163744643974,B
P000519,9991.25,美赞臣母婴用品商品860,母婴用品,美赞臣,674.63,3323,0.9041327946510981,B
P000575,9981.78,爱他美母婴用品商品684,母婴用品,爱他美,609.63,3070,0.9043490097083938,B
P000505,9977.53,欧莱雅美妆护肤商品768,美妆护肤,欧莱雅,320.22,8869,0.9045651327065585,B
P000558,9976.0,LV箱包配饰商品537,箱包配饰,LV,612.76,5185,0.9047812225634358,B
P000864,9960.48,中信出版社图书音像商品367,图书音像,中信出版社,547.01,8856,0.9049969762420274,B
P001785,9956.2,珀莱雅美妆护肤商品667,美妆护肤,珀莱雅,439.07,4997,0.9052126372116588,B
P001205,9921.4,博库网图书音像商品695,图书音像,博库网,406.94,9567,0.9054275443794638,B
P000046,9919.0,钙尔奇医药保健商品660,医药保健,钙尔奇,942.42,1525,0.9056423995609361,B
P001229,9878.19,曲美家居家装商品529,家居家装,曲美,431.46,6608,0.9058563707581401,B
P001650,9874.09,骆驼运动户外商品374,运动户外,骆驼,880.81,4333,0.9060702531453589,B
P001174,9862.75,良品铺子食品生鲜商品250,食品生鲜,良品铺子,474.83,9884,0.906283889897155,B
P001210,9860.56,中信出版社图书音像商品460,图书音像,中信出版社,237.88,674,0.9064974792114224,B
P000244,9842.529999999999,小米手机数码商品226,手机数码,小米,813.3,9383,0.9067106779783642,B
P001656,9831.89,爱他美母婴用品商品751,母婴用品,爱他美,396.51,2846,0.9069236462725637,B
P001845,9830.56,LV箱包配饰商品499,箱包配饰,LV,706.24,1113,0.9071365857576705,B
P001155,9822.62,耐克服装鞋包商品301,服装鞋包,耐克,370.74,5092,0.9073493532546593,B
P001805,9813.83,荣耀手机数码商品500,手机数码,荣耀,917.4,1995,0.9075619303517041,B
P001446,9803.82,固特异汽车用品商品279,汽车用品,固特异,1063.42,2184,0.907774290622419,B
P001761,9788.71,汤臣倍健医药保健商品251,医药保健,汤臣倍健,978.85,3608,0.9079863235958466,B
P000677,9765.12,耐威克宠物用品商品282,宠物用品,耐威克,446.17,8056,0.9081978455869443,B
P001473,9761.05,Swisse医药保健商品782,医药保健,Swisse,822.4,3250,0.9084092794178857,B
P000106,9760.72,新秀丽箱包配饰商品924,箱包配饰,新秀丽,858.74,9830,0.9086207061007066,B
P001304,9726.7,五粮液食品生鲜商品181,食品生鲜,五粮液,951.5,5891,0.9088313958772593,B
P001625,9725.03,新华书店图书音像商品648,图书音像,新华书店,691.94,2632,0.9090420494799887,B
P001988,9713.1,良品铺子食品生鲜商品482,食品生鲜,良品铺子,338.19,3532,0.9092524446673219,B
P001132,9694.92,迪卡侬运动户外商品880,运动户外,迪卡侬,398.86,1329,0.9094624460581838,B
P001859,9694.5,始祖鸟运动户外商品798,运动户外,始祖鸟,686.76,296,0.9096724383514374,B
P001714,9694.41,新秀丽箱包配饰商品365,箱包配饰,新秀丽,884.49,705,0.9098824286952034,B
P000561,9693.73,松下家用电器商品298,家用电器,松下,511.86,392,0.9100924043095084,B
P000750,9683.06,冠能宠物用品商品494,宠物用品,冠能,894.5,5454,0.9103021488012422,B
P000412,9681.22,钙尔奇医药保健商品359,医药保健,钙尔奇,486.42,4895,0.9105118534367873,B
P000766,9672.81,安踏运动户外商品400,运动户外,安踏,422.37,8870,0.9107213759035578,B
P001115,9647.06,新秀丽箱包配饰商品375,箱包配饰,新秀丽,558.53,9603,0.9109303406002989,B
P000919,9628.5,耐威克宠物用品商品121,宠物用品,耐威克,648.94,9925,0.9111389032693991,B
P000995,9627.23,良品铺子食品生鲜商品230,食品生鲜,良品铺子,687.47,4921,0.9113474384290647,B
P000292,9625.0,野兽派礼品鲜花商品913,礼品鲜花,野兽派,586.82,2979,0.9115559252847629,B
P001051,9611.61,施华洛世奇珠宝首饰商品130,珠宝首饰,施华洛世奇,913.03,162,0.9117641221000458,B
P000423,9608.89,新秀丽箱包配饰商品596,箱包配饰,新秀丽,709.56,9159,0.9119722599974847,B
P000311,9604.0,博库网图书音像商品414,图书音像,博库网,581.87,6522,0.9121802919727704,B
P000537,9564.46,善存医药保健商品487,医药保健,善存,554.84,719,0.9123874674732224,B
P001909,9558.68,七匹狼服装鞋包商品996,服装鞋包,七匹狼,602.01,404,0.9125945177732562,B
P000957,9550.63,福临门食品生鲜商品787,食品生鲜,福临门,377.19,9167,0.9128013937024653,B
P000201,9542.32,迪卡侬运动户外商品696,运动户外,迪卡侬,574.93,6839,0.9130080896289968,B
P001884,9498.36,新秀丽箱包配饰商品723,箱包配饰,新秀丽,756.93,5508,0.9132138333391983,B
P001781,9487.04,GUCCI箱包配饰商品354,箱包配饰,GUCCI,813.59,6328,0.9134193318471965,B
P001837,9485.35,马可波罗家居家装商品681,家居家装,马可波罗,551.12,1179,0.913624793748152,B
P000095,9482.21,欧莱雅美妆护肤商品977,美妆护肤,欧莱雅,481.63,3688,0.9138301876336553,B
P000129,9447.66,GUCCI箱包配饰商品875,箱包配饰,GUCCI,834.9,3122,0.9140348331325753,B
P000763,9443.51,苏泊尔家用电器商品189,家用电器,苏泊尔,1101.28,2929,0.9142393887384613,B
P001425,9427.24,三只松鼠食品生鲜商品200,食品生鲜,三只松鼠,383.38,3640,0.9144435919203328,B
P000369,9426.43,花点时间礼品鲜花商品574,礼品鲜花,花点时间,635.4,2373,0.9146477775568168,B
P000740,9425.050000000001,Swisse医药保健商品353,医药保健,Swisse,334.02,9493,0.9148519333011594,B
P001889,9419.76,小佩宠物用品商品534,宠物用品,小佩,576.88,9311,0.91505597445896,B
P001317,9409.119999999999,汤臣倍健医药保健商品766,医药保健,汤臣倍健,391.48,6947,0.9152597851440183,B
P000236,9399.81,帮宝适母婴用品商品561,母婴用品,帮宝适,633.92,7094,0.9154633941654272,B
P000718,9376.720000000001,马可波罗家居家装商品104,家居家装,马可波罗,562.13,3144,0.9156665030349921,B
P000554,9354.26,冠能宠物用品商品399,宠物用品,冠能,476.11,1999,0.9158691253991254,B
P001914,9337.12,施华洛世奇珠宝首饰商品320,珠宝首饰,施华洛世奇,788.74,9546,0.9160713764941981,B
P000138,9329.9,宜家家居家装商品484,家居家装,宜家,877.78,4190,0.916273471197053,B
P001702,9299.94,花点时间礼品鲜花商品705,礼品鲜花,花点时间,389.03,9443,0.9164749169371861,B
P001767,9296.98,GUCCI箱包配饰商品439,箱包配饰,GUCCI,397.12,6836,0.916676298560842,B
P001430,9292.5,完美日记美妆护肤商品869,美妆护肤,完美日记,809.65,5655,0.9168775831433433,B
P001752,9275.3,花点时间礼品鲜花商品585,礼品鲜花,花点时间,587.33,8000,0.9170784951571258,B
P001036,9261.210000000001,金龙鱼食品生鲜商品903,食品生鲜,金龙鱼,361.69,764,0.9172791019678127,B
P001033,9249.89,索菲亚家居家装商品465,家居家装,索菲亚,680.16,2862,0.9174794635762962,B
P000988,9245.67,探路者运动户外商品601,运动户外,探路者,450.99,6358,0.9176797337754778,B
P001614,9226.01,京东图书图书音像商品819,图书音像,京东图书,743.87,1873,0.9178795781199495,B
P001447,9214.04,哥伦比亚运动户外商品152,运动户外,哥伦比亚,428.5,6211,0.918079163182586,B
P000100,9213.27,博库网图书音像商品323,图书音像,博库网,472.03,8530,0.9182787315662743,B
P001863,9196.59,曲美家居家装商品451,家居家装,曲美,442.16,949,0.9184779386449491,B
P000351,9158.54,汤臣倍健医药保健商品112,医药保健,汤臣倍健,677.36,6216,0.9186763215236385,B
P000501,9150.15,蒙牛食品生鲜商品255,食品生鲜,蒙牛,348.37,6436,0.9188745226667727,B
P000470,9140.9,中信出版社图书音像商品689,图书音像,中信出版社,509.68,3638,0.9190725234459156,B
P000644,9129.62,良品铺子食品生鲜商品136,食品生鲜,良品铺子,698.1,9791,0.9192702798892942,B
P001109,9095.03,海澜之家服装鞋包商品245,服装鞋包,海澜之家,855.0,5311,0.9194672870796506,B
P001612,9094.44,COACH箱包配饰商品886,箱包配饰,COACH,438.78,6578,0.9196642814900335,B
P000954,9092.47,百草味食品生鲜商品197,食品生鲜,百草味,561.43,853,0.9198612332283015,B
P000352,9080.61,Roseonly礼品鲜花商品433,礼品鲜花,Roseonly,367.99,4254,0.9200579280674414,B
P000882,9075.3,Roseonly礼品鲜花商品424,礼品鲜花,Roseonly,383.96,6394,0.9202545078868197,B
P000890,9071.15,潘多拉礼品鲜花商品586,礼品鲜花,潘多拉,432.83,5690,0.9204509978131643,B
P000406,9060.6,京东图书图书音像商品296,图书音像,京东图书,896.74,4097,0.9206472592162541,B
P001684,9028.33,博世汽车用品商品502,汽车用品,博世,1271.71,9626,0.9208428216197767,B
P001697,9023.42,探路者运动户外商品205,运动户外,探路者,565.35,9959,0.9210382776679268,B
P001618,9013.93,潮宏基珠宝首饰商品584,珠宝首饰,潮宏基,466.17,3465,0.9212335281534523,B
P000631,8996.54,东阿阿胶医药保健商品773,医药保健,东阿阿胶,442.37,2224,0.9214284019546743,B
P000460,8975.11,诺誓礼品鲜花商品682,礼品鲜花,诺誓,918.7,1264,0.921622811561266,B
P001626,8970.970000000001,九芝堂医药保健商品463,医药保健,九芝堂,913.47,9344,0.9218171314914335,B
P000944,8960.65,优衣库服装鞋包商品835,服装鞋包,优衣库,1075.38,7433,0.9220112278803698,B
P000144,8924.26,良品铺子食品生鲜商品528,食品生鲜,良品铺子,832.35,1718,0.9222045360265342,B
P001147,8913.61,同仁堂医药保健商品797,医药保健,同仁堂,564.51,7437,0.9223976134833467,B
P000833,8872.119999999999,周生生珠宝首饰商品716,珠宝首饰,周生生,450.53,3277,0.9225897922264299,B
P000074,8867.960000000001,网易严选宠物用品商品998,宠物用品,网易严选,416.78,6275,0.9227818808598696,B
P000316,8865.48,周生生珠宝首饰商品943,珠宝首饰,周生生,333.39,9834,0.9229739157740986,B
P001673,8863.31,好奇母婴用品商品748,母婴用品,好奇,909.22,2639,0.9231659036840185,B
P000820,8860.710000000001,东鹏家居家装商品521,家居家装,东鹏,346.91,2671,0.923357835275411,B
P001021,8858.34,美的家用电器商品640,家用电器,美的,642.65,9443,0.9235497155303,B
P000576,8850.07,Roseonly礼品鲜花商品985,礼品鲜花,Roseonly,784.52,5050,0.9237414166489503,B
P001253,8840.68,Samsonite箱包配饰商品380,箱包配饰,Samsonite,883.73,8810,0.9239329143710732,B
P001619,8812.15,皇家宠物用品商品876,宠物用品,皇家,686.83,4421,0.9241237941056644,B
P000794,8785.91,金龙鱼食品生鲜商品459,食品生鲜,金龙鱼,315.0,7300,0.9243141054563497,B
P001960,8770.73,云南白药医药保健商品139,医药保健,云南白药,439.04,8540,0.9245040879934798,B
P000637,8762.76,宜家家居家装商品138,家居家装,宜家,572.47,6038,0.9246938978926629,B
P001520,8759.98,京东图书图书音像商品935,图书音像,京东图书,863.73,3094,0.9248836475743437,B
P000033,8750.55,花王母婴用品商品851,母婴用品,花王,691.61,2086,0.9250731929930585,B
P001810,8748.34,欧莱雅美妆护肤商品587,美妆护肤,欧莱雅,986.91,4742,0.9252626905410251,B
P000511,8731.56,花王母婴用品商品553,母婴用品,花王,748.15,4485,0.9254518246178812,B
P000963,8695.66,花点时间礼品鲜花商品629,礼品鲜花,花点时间,319.88,2703,0.9256401810658417,B
P000759,8686.47,圣象家居家装商品373,家居家装,圣象,508.53,6929,0.9258283384494694,B
P000809,8686.11,施华洛世奇礼品鲜花商品470,礼品鲜花,施华洛世奇,585.26,9266,0.9260164880351471,B
P001351,8681.36,钙尔奇医药保健商品456,医药保健,钙尔奇,433.64,7800,0.9262045347312078,B
P001047,8667.449999999999,阿迪达斯服装鞋包商品481,服装鞋包,阿迪达斯,1444.64,6799,0.9263922801231477,B
P000913,8652.869999999999,pidan宠物用品商品925,宠物用品,pidan,750.89,3865,0.9265797096981154,B
P000979,8619.39,施华洛世奇礼品鲜花商品105,礼品鲜花,施华洛世奇,336.13,718,0.9267664140637399,B
P000783,8599.3,哥伦比亚运动户外商品762,运动户外,哥伦比亚,708.4,7764,0.9269526832604366,B
P001437,8595.05,百草味食品生鲜商品412,食品生鲜,百草味,412.45,5123,0.9271388603980021,B
P000604,8563.38,当当图书音像商品459,图书音像,当当,483.87,2798,0.9273243515325837,B
P001907,8550.31,波司登服装鞋包商品215,服装鞋包,波司登,1046.52,3882,0.9275095595582612,B
P001525,8539.57,善存医药保健商品844,医药保健,善存,752.94,193,0.927694534945099,B
P001211,8529.71,中信出版社图书音像商品736,图书音像,中信出版社,343.01,7391,0.9278792967547528,B
P000793,8523.130000000001,九芝堂医药保健商品478,医药保健,九芝堂,392.25,199,0.9280639160352107,B
P000870,8490.1,施华洛世奇礼品鲜花商品602,礼品鲜花,施华洛世奇,663.48,8837,0.9282478198537627,B
P000756,8458.07,钙尔奇医药保健商品674,医药保健,钙尔奇,712.24,3354,0.9284310298713809,B
P000263,8456.6,钙尔奇医药保健商品119,医药保健,钙尔奇,851.09,511,0.9286142080473703,B
P001070,8455.73,施华洛世奇礼品鲜花商品742,礼品鲜花,施华洛世奇,668.87,9757,0.9287973673783139,B
P001527,8435.92,皇家宠物用品商品881,宠物用品,皇家,832.21,716,0.9289800976054018,B
P001541,8409.84,外交官箱包配饰商品144,箱包配饰,外交官,608.46,2917,0.9291622629143395,B
P000514,8398.59,野兽派礼品鲜花商品336,礼品鲜花,野兽派,690.5,5886,0.9293441845373419,B
P000619,8379.07,中信出版社图书音像商品398,图书音像,中信出版社,396.08,9468,0.9295256833381705,B
P000678,8372.06,瑞士军威箱包配饰商品724,箱包配饰,瑞士军威,398.71,8061,0.9297070302955852,B
P000185,8349.67,京东图书图书音像商品941,图书音像,京东图书,719.69,6704,0.9298878922638365,B
P000372,8346.18,完美日记美妆护肤商品333,美妆护肤,完美日记,661.29,4773,0.9300686786352952,B
P000665,8344.95,Swisse医药保健商品632,医药保健,Swisse,344.03,2947,0.9302494383637585,B
P001968,8334.76,同仁堂医药保健商品728,医药保健,同仁堂,386.49,9566,0.9304299773669168,B
P001414,8327.52,蒙牛食品生鲜商品237,食品生鲜,蒙牛,606.12,3539,0.9306103595446378,B
P000732,8323.35,全友家居家居家装商品568,家居家装,全友家居,722.62,5875,0.9307906513961054,B
P001032,8302.57,蒙牛食品生鲜商品314,食品生鲜,蒙牛,561.26,297,0.9309704931325743,B
P001221,8290.289999999999,皇家宠物用品商品583,宠物用品,皇家,657.55,2445,0.9311500688723069,B
P001567,8288.81,同仁堂医药保健商品581,医药保健,同仁堂,417.41,5526,0.9313296125538009,B
P001413,8284.279999999999,3M汽车用品商品342,汽车用品,3M,775.5,2321,0.9315090581110916,B
P000420,8279.41,钙尔奇医药保健商品228,医药保健,钙尔奇,492.96,5189,0.9316883981794486,B
P001349,8270.84,三星手机数码商品994,手机数码,三星,843.16,5333,0.9318675526132754,B
P000639,8248.08,耐威克宠物用品商品576,宠物用品,耐威克,521.78,8574,0.932046214043379,B
P001893,8237.99,金龙鱼食品生鲜商品684,食品生鲜,金龙鱼,400.66,4493,0.9322246569142749,B
P000620,8215.4,京东图书图书音像商品310,图书音像,京东图书,684.7,5187,0.9324026104638128,B
P001819,8200.97,H&M服装鞋包商品771,服装鞋包,H&M,345.24,9226,0.9325802514455245,B
P000243,8187.82,良品铺子食品生鲜商品405,食品生鲜,良品铺子,680.52,6113,0.932757607585454,B
P001171,8179.13,金龙鱼食品生鲜商品531,食品生鲜,金龙鱼,486.59,7284,0.9329347754915369,B
P000892,8169.77,潘多拉珠宝首饰商品543,珠宝首饰,潘多拉,1343.74,5133,0.9331117406509216,B
P000889,8165.0,钙尔奇医药保健商品706,医药保健,钙尔奇,343.47,1102,0.9332886024874697,B
P001789,8163.400000000001,哥伦比亚运动户外商品579,运动户外,哥伦比亚,360.65,7643,0.9334654296664625,B
P001972,8158.88,花点时间礼品鲜花商品656,礼品鲜花,花点时间,486.15,1581,0.933642158937862,B
P001557,8141.19,东鹏家居家装商品236,家居家装,东鹏,921.7,976,0.9338185050266662,B
P000069,8132.22,哥伦比亚运动户外商品977,运动户外,哥伦比亚,283.44,7506,0.9339946568165514,B
P000516,8110.75,人民邮电出版社图书音像商品765,图书音像,人民邮电出版社,380.22,6348,0.9341703435453674,B
P000336,8106.9,好奇母婴用品商品628,母婴用品,好奇,540.3,4314,0.9343459468794411,B
P000127,8104.92,帮宝适母婴用品商品588,母婴用品,帮宝适,389.48,618,0.9345215073247902,B
P001197,8089.09,好奇母婴用品商品425,母婴用品,好奇,603.55,4006,0.9346967248769523,B
P001144,8088.98,野兽派礼品鲜花商品166,礼品鲜花,野兽派,592.28,1065,0.9348719400464074,B
P001759,8082.09,网易严选宠物用品商品408,宠物用品,网易严选,713.06,8484,0.9350470059717653,B
P000875,8078.87,宜家家居家装商品883,家居家装,宜家,892.43,5591,0.9352220021487933,B
P001655,8073.0,施华洛世奇礼品鲜花商品502,礼品鲜花,施华洛世奇,830.26,9467,0.9353968711759154,B
P001747,8060.08,同仁堂医药保健商品973,医药保健,同仁堂,907.6,3909,0.9355714603432791,B
P001359,8044.2,同仁堂医药保健商品781,医药保健,同仁堂,481.54,2016,0.9357457055344072,B
P000430,8035.969999999999,钙尔奇医药保健商品774,医药保健,钙尔奇,967.49,6348,0.9359197724557354,B
P000931,8032.400000000001,云南白药医药保健商品564,医药保健,云南白药,698.26,853,0.9360937620473936,B
P000880,8016.8,哥伦比亚运动户外商品138,运动户外,哥伦比亚,466.3,6921,0.9362674137278881,B
P000512,8007.34,欧莱雅美妆护肤商品209,美妆护肤,欧莱雅,306.51,429,0.9364408604955876,B
P001898,8006.32,人民邮电出版社图书音像商品964,图书音像,人民邮电出版社,561.04,6694,0.9366142851690955,B
P000301,7982.14,美赞臣母婴用品商品921,母婴用品,美赞臣,487.3,6246,0.9367871860802999,B
P000380,7981.47,七匹狼服装鞋包商品416,服装鞋包,七匹狼,497.24,4655,0.9369600724786531,B
P001974,7971.53,博库网图书音像商品353,图书音像,博库网,665.79,1897,0.9371327435669443,B
P000770,7971.42,好奇母婴用品商品771,母婴用品,好奇,649.59,5346,0.9373054122725287,B
P001122,7957.34,伊利食品生鲜商品959,食品生鲜,伊利,683.2,5757,0.9374777759916272,B
P001930,7916.17,Samsonite箱包配饰商品997,箱包配饰,Samsonite,459.53,2732,0.9376492479285075,B
P000680,7911.52,施华洛世奇礼品鲜花商品208,礼品鲜花,施华洛世奇,913.48,4243,0.9378206191418678,B
P000595,7891.89,新秀丽箱包配饰商品208,箱包配饰,新秀丽,389.76,1410,0.9379915651503474,B
P001708,7864.14,哥伦比亚运动户外商品605,运动户外,哥伦比亚,616.2,6444,0.9381619100668533,B
P001605,7853.07,顾家家居家居家装商品798,家居家装,顾家家居,419.06,7374,0.9383320151963991,B
P000294,7850.969999999999,MK箱包配饰商品710,箱包配饰,MK,594.69,3765,0.9385020748379036,B
P001378,7846.0,汤臣倍健医药保健商品986,医药保健,汤臣倍健,778.28,7987,0.9386720268243771,B
P001262,7844.7,探路者运动户外商品830,运动户外,探路者,950.52,2297,0.938841950651587,B
P000614,7836.639999999999,顾家家居家居家装商品941,家居家装,顾家家居,450.76,5046,0.9390116998913626,B
P001460,7823.110000000001,人民邮电出版社图书音像商品959,图书音像,人民邮电出版社,444.96,2291,0.9391811560581865,B
P000565,7820.6900000000005,百草味食品生鲜商品415,食品生鲜,百草味,307.28,9011,0.9393505598054581,B
P000176,7799.030000000001,波司登服装鞋包商品863,服装鞋包,波司登,1324.08,1681,0.9395194943760758,B
P000930,7786.599999999999,马可波罗家居家装商品716,家居家装,马可波罗,731.94,8973,0.9396881597008114,B
P001128,7783.28,明牌珠宝首饰商品379,珠宝首饰,明牌,529.56,5269,0.9398567531111198,B
P001867,7781.14,自然堂美妆护肤商品144,美妆护肤,自然堂,662.55,9869,0.9400253001669482,B
P000978,7747.48,小佩宠物用品商品564,宠物用品,小佩,632.07,4412,0.9401931181144582,B
P000608,7738.82,帮宝适母婴用品商品344,母婴用品,帮宝适,624.67,8977,0.9403607484779506,B
P001860,7723.24,迪卡侬运动户外商品153,运动户外,迪卡侬,393.25,6180,0.9405280413634989,B
P000172,7721.5,波司登服装鞋包商品428,服装鞋包,波司登,519.74,4557,0.9406952965589559,B
P001052,7714.17,钙尔奇医药保健商品186,医药保健,钙尔奇,344.92,6580,0.9408623929794879,B
P001377,7664.09,欧莱雅美妆护肤商品968,美妆护肤,欧莱雅,1478.68,3687,0.9410284046185413,B
P000581,7660.93,外交官箱包配饰商品554,箱包配饰,外交官,510.93,7907,0.941194347808923,B
P000573,7641.97,施华洛世奇礼品鲜花商品439,礼品鲜花,施华洛世奇,801.54,5793,0.9413598803072751,B
P001507,7629.63,LV箱包配饰商品236,箱包配饰,LV,277.73,844,0.9415251455092326,B
P000950,7609.32,蒙牛食品生鲜商品732,食品生鲜,蒙牛,456.47,4068,0.9416899707768484,B
P001436,7607.6900000000005,伊利食品生鲜商品538,食品生鲜,伊利,525.39,3748,0.9418547607370796,B
P000419,7597.09,新秀丽箱包配饰商品161,箱包配饰,新秀丽,361.96,2521,0.9420193210910076,B
P000338,7588.42,H&M服装鞋包商品587,服装鞋包,H&M,662.05,3580,0.9421836936443081,B
P001692,7585.0199999999995,爱他美母婴用品商品466,母婴用品,爱他美,252.86,3525,0.9423479925503038,B
P000391,7571.8,潮宏基珠宝首饰商品917,珠宝首饰,潮宏基,621.2,3788,0.9425120050982492,B
P001634,7563.29,爱他美母婴用品商品715,母婴用品,爱他美,383.78,5703,0.9426758333113228,B
P001198,7554.75,新秀丽箱包配饰商品881,箱包配饰,新秀丽,619.87,3098,0.9428394765396954,B
P001300,7547.84,兰蔻美妆护肤商品277,美妆护肤,兰蔻,1205.63,3348,0.9430029700907513,B
P000175,7542.78,当当图书音像商品977,图书音像,当当,503.47,5178,0.9431663540372888,B
P000777,7524.31,全友家居家居家装商品551,家居家装,全友家居,267.8,3022,0.9433293379056731,B
P001194,7524.16,京东图书图书音像商品478,图书音像,京东图书,811.39,2807,0.9434923185249113,B
P001669,7517.36,ZARA服装鞋包商品245,服装鞋包,ZARA,600.8,2959,0.9436551518495401,B
P000774,7502.74,周大福珠宝首饰商品251,珠宝首饰,周大福,738.59,7469,0.9438176684907579,B
